Tarih;Saat;Toplam;Doğal Gaz;Barajlı;Linyit;Akarsu;İthal Kömür;Rüzgar;Güneş;Fuel Oil;Jeotermal;Asfaltit Kömür;Taş Kömür;Biyokütle;Nafta;LNG;Uluslararası;Atık Isı
3.07.2025;04:00;36706,85;8726,33;3104;4523,06;1441,31;10013,21;6392,07;1,86;54,42;1139,94;223;597,33;958,53;0;0;-562,64;94,43
3.07.2025;05:00;35401,02;8238,73;2484,58;4550,11;1394,58;10004,76;6139,85;67,23;51,9;1152,43;225,2;591,29;965,09;0;0;-557,5;92,77
3.07.2025;06:00;34159,82;6603,01;2611,36;4573,73;1302,33;10008,85;5795,35;797,1;51,71;1146,55;220,8;569,6;945,25;0;0;-560,52;94,7
3.07.2025;07:00;33316,41;5117,08;2484,69;4580,73;1216,79;9991,65;5383,77;2103,22;52,62;1122,63;196,51;580,37;962,96;0;0;-572,41;95,8
3.07.2025;08:00;35600,42;5823,5;3444,9;4583,32;1491,7;9976,94;5118,78;2680,62;53,83;1098,28;167,8;587,34;971,74;0;0;-492,14;93,81
3.07.2025;09:00;35280,95;5231,66;3426,65;4522,14;1508,04;9949,22;5280,18;2955,09;53,45;1077,29;163,38;576,81;970,73;0;0;-526,46;92,77
3.07.2025;10:00;34399,95;4703,45;2533,32;4464,41;1365,29;9162,86;6035,67;3096,45;52,93;1049,93;156,71;586,21;970,6;0;0;130,39;91,73
3.07.2025;11:00;34477,24;4275,34;2480,1;4504,3;1253,06;9017,25;6828,63;3126,64;54,81;1021,76;163,38;572;947,73;0;0;139,39;92,85
3.07.2025;12:00;33047,23;4432,74;2048,56;4593,43;1097,42;7567,85;7457,9;3077,83;55,67;993;161,17;573,43;961,52;0;0;-63,41;90,12
3.07.2025;13:00;34570,65;4431,2;2195,59;4705,54;1124,75;8143,37;7973,99;3054,25;56,57;963,49;161,17;582,27;944,95;0;0;137,51;96
3.07.2025;14:00;36424,08;4603,95;2965,34;4767,34;1231,52;8764,9;8187,11;3026,76;57;925,51;161,17;589,12;956,5;0;0;92,31;95,55
3.07.2025;15:00;37792,01;5433,71;3813,33;4895,58;1253,06;8514,25;8245,74;2926,47;55,82;914,68;158,96;579,5;955,41;0;0;-48,99;94,49
3.07.2025;16:00;40249,43;6156,13;4255,04;4943,97;1488,48;9965,73;8392,26;2710,4;54,88;921,92;170,01;573,73;959,42;0;0;-436,2;93,66
3.07.2025;17:00;42324,64;8016,86;4831,05;4996,03;1571,82;9995,23;8427,99;2280,73;55,43;917,13;198,72;584,86;969,27;0;0;-615,33;94,85
3.07.2025;18:00;44431,47;10136,11;5749,2;4915,63;1661,43;10017,8;8574,76;1188,11;55,75;924,19;223;573,01;955,2;0;0;-637,91;95,19
3.07.2025;19:00;46164,64;11905,54;6739,19;4582,2;2039,29;10014,85;8473,68;213,83;55,06;951,49;220,8;581,04;942,61;0;0;-649,74;94,8
3.07.2025;20:00;47465,41;12119,5;7914,49;4566,5;2265,95;10025,36;8348,84;5,39;55,7;980,38;220,8;577,98;932,77;0;0;-644,4;96,15
3.07.2025;21:00;47439,47;12289,32;7889,86;4535,84;2255,58;10020,81;8207,23;0,01;55,24;997,18;223;570,61;946,52;0;0;-643,7;91,97
3.07.2025;22:00;45799,02;11637,15;7641,38;4391,7;2049,72;10035,05;7757,16;0,01;55,28;1018,09;220,8;591,78;940,82;0;0;-633,85;93,93
3.07.2025;23:00;43647,6;11145,2;6661,14;4457,1;1821,46;10026,16;7249,15;0,01;55,29;1045,45;220,8;582,8;903,65;0;0;-612,15;91,54
4.07.2025;00:00;41262,6;10149,61;5780,9;4328,68;1719,85;10022,21;6865,4;0,02;54,82;1070,02;218,59;587,72;946,85;0;0;-577,75;95,68
4.07.2025;01:00;39520,65;9672,21;4741,88;4370,68;1640,36;10017,37;6642,66;0,02;54,04;1094,15;218,59;587,97;946,52;0;0;-561,81;96,01
4.07.2025;02:00;38018,41;9045,24;4247,99;4423,93;1520,34;10041,34;6334,9;0,02;53,87;1108,59;220,8;592,45;944,82;0;0;-608,84;92,96
4.07.2025;03:00;36810,51;8545,85;3608,52;4488,23;1447,23;9979,74;6304,59;0,02;54,9;1119,49;223;588,86;941,53;0;0;-587,15;95,7
4.07.2025;04:00;36161,88;7613,67;3749,45;4534,93;1462,85;9994,14;6334,77;1,89;55,12;1124,54;220,79;583,34;932,53;0;0;-543,7;97,56
4.07.2025;05:00;34936,83;6724,74;3058,75;4529,53;1521,39;9974,91;6626,42;61,61;53,65;1147,94;218,59;586,33;920,51;0;0;-586,34;98,8
4.07.2025;06:00;33552,97;5679,63;2508,09;4548,7;1355,08;9410,62;6792,56;754,87;53,18;1150,99;223;603,77;920,15;0;0;-549,13;101,46
4.07.2025;07:00;33019,83;4668,72;2269,6;4540,86;1434,07;9237,69;6416,55;2023,41;53,4;1128,24;189,88;590,86;910,54;0;0;-541,55;97,56
4.07.2025;08:00;35299,03;4948,67;3353,19;4602,07;1719,37;9322,65;6373,94;2556,16;53,93;1100,02;165,59;603,64;910,86;0;0;-498,46;87,4
4.07.2025;09:00;35562,18;5118,24;3284,67;4532,84;1750,26;9317,65;6306,24;2824,16;54,44;1071,77;163,38;609,22;931,72;0;0;-479,8;77,39
4.07.2025;10:00;35269,73;4980,98;2852,02;4512,06;1680,21;9317,6;6288,85;2937,56;55,16;1043,83;163,38;591,78;929,01;0;0;-159,69;76,98
4.07.2025;11:00;35319,02;5181,78;2660,16;4446,46;1638,49;9332,56;6191,84;3020,02;54,64;1015,64;161,17;598,76;936,12;0;0;8,18;73,2
4.07.2025;12:00;33495,37;4449,57;2137,58;4352,91;1344,88;8993,53;6479,55;3037,2;58,81;994,36;163,38;604,76;961,36;0;0;-167,04;84,52
4.07.2025;13:00;33720,5;4909,32;2405,15;4306,96;1338,46;8300,79;6718,93;3006,48;60,92;975,49;161,17;610,64;931,49;0;0;-106,08;100,78
4.07.2025;14:00;36958,76;5614,46;3498,31;4367,61;1728,99;9290,1;6925,77;2671,52;61,01;960,45;163,38;612,91;941,7;0;0;22,77;99,78
4.07.2025;15:00;38196,88;6571,04;3787,12;4557,87;1686,17;9315,56;7088,68;2540,45;60,82;943,79;165,59;608,39;941,91;0;0;-164,51;94
4.07.2025;16:00;40567,56;8269,52;4316,34;4624,81;1776,29;9335,99;7617,71;2325,89;60,77;935,91;170,01;583,57;948,77;0;0;-494,23;96,21
4.07.2025;17:00;42688,23;9770,75;4931,31;4657,77;1808,33;9303,14;7925,66;2058,86;56,48;936,34;200,92;590,31;939,17;0;0;-585,04;94,23
4.07.2025;18:00;44523,05;11049,86;6081,91;4632,14;1742,53;9490,53;8101,19;1181,86;56,15;940,58;220,8;592,3;944,86;0;0;-607,25;95,59
4.07.2025;19:00;46224,2;12484,21;6923,85;4578,73;2184,34;9531,38;8051,6;214,73;56,55;952;223;595,9;955,51;0;0;-622,14;94,54
4.07.2025;20:00;47643,24;12900,96;7914,83;4536,34;2493,85;9528,98;7989,03;9,48;56,63;975,05;223;594,19;951,58;0;0;-626,84;96,16
4.07.2025;21:00;47560,21;12673,5;8175,71;4621,7;2373,72;9537,06;7865,85;0,02;56,53;1009,46;225,21;601,07;959,43;0;0;-635,45;96,4
4.07.2025;22:00;46059,01;12289,08;7675,05;4626,7;2199,95;9537,08;7373,76;0,02;57,3;1035,8;218,59;607,28;934,84;0;0;-592,8;96,36
4.07.2025;23:00;44167,95;11974,66;6982,91;4533,68;1951,54;9529,96;6833,17;0,01;57,22;1048,53;225,2;594,93;916,58;0;0;-577,9;97,46
5.07.2025;00:00;41608,18;11462,55;5524,51;4670,65;1874,5;9453,42;6235,78;0,02;56,51;1052,34;194,3;600,73;933,73;0;0;-547,04;96,18
5.07.2025;01:00;39749,12;11193,83;4542,21;4671,95;1823,64;9373,4;5861,84;0,02;56,55;1068,27;165,59;597,74;938,05;0;0;-643,76;99,79
5.07.2025;02:00;38295,95;11144,38;4036,61;4646,16;1798,27;9317,12;5040,3;0,02;55,41;1080,32;163,38;609,44;940,74;0;0;-638,38;102,18
5.07.2025;03:00;37113,95;10588,77;3690,81;4662,58;1761,28;9249,26;4861,14;0,02;56,01;1090,52;165,59;596,33;947,83;0;0;-658,48;102,29
5.07.2025;04:00;36410,21;10489,99;3279,78;4596,19;1754,08;9247,36;4712,67;1,74;56,05;1098,49;163,38;602,44;965,26;0;0;-660,13;102,91
5.07.2025;05:00;34902,93;9837,42;2308,65;4619,67;1753,01;9348,85;4668,61;62,44;56,31;1116,23;161,17;584,37;958,08;0;0;-673,3;101,42
5.07.2025;06:00;33302,25;8152,04;1817,48;4610,92;1561,3;9420,97;4589,06;762,95;56,01;1114,85;161,17;602,21;969,93;0;0;-617,15;100,51
5.07.2025;07:00;31868,83;5851,5;2170,54;4587,62;1387,37;9304,49;4137,36;2059,43;55,53;1097,02;163,38;593,34;977,26;0;0;-616,66;100,65
5.07.2025;08:00;32181,56;5596,89;2154,49;4553,96;1655,73;9078,7;3602,56;2638,13;55,6;1059,11;91,17;589,95;983,14;0;0;21,33;100,8
5.07.2025;09:00;31854,08;5028,17;1913,95;4615,65;1745,49;9041,98;3509,8;2906,89;55,48;1024,7;158,96;594,61;977,48;0;0;179,62;101,3
5.07.2025;10:00;31636,46;4521,18;1801,77;4625,19;1695,44;9157,99;3718,07;3055,16;60,3;996,37;161,17;600,62;966,57;0;0;184,88;91,75
5.07.2025;11:00;32038,23;4523,07;2131,06;4348,88;1645,19;9198,01;4145,72;3072,09;59,73;967,21;163,38;595,4;933,12;0;0;160,55;94,82
5.07.2025;12:00;31016,92;4425,24;2103,79;4197,41;1449,53;8483,73;4460,15;2992,96;55,32;944,2;158,96;590,4;910,39;0;0;146,22;98,62
5.07.2025;13:00;31907,13;4485,16;2390,93;4246,25;1440,27;8927,2;4697,09;2883,66;55,07;919,29;161,17;600,1;914,31;0;0;90,06;96,57
5.07.2025;14:00;33114,8;4529,99;2992,83;4264,31;1441,75;9292,69;4985,4;2840,51;55,5;897,89;158,96;596,38;913,73;0;0;48,35;96,51
5.07.2025;15:00;33920,77;4614,36;3124,58;4193,58;1486,49;9531,31;5499,03;2715,72;55,87;888,24;161,17;590,15;917,39;0;0;48,38;94,5
5.07.2025;16:00;35682,99;5677,46;3414,72;4227,19;1577,15;9532,22;5944,64;2523,19;55,95;880,92;158,96;603,85;926,55;0;0;60,75;99,44
5.07.2025;17:00;38942,14;8531,21;3945,54;4227,11;1666,17;9873,77;6344,14;2152,8;55,34;884,55;158,96;591,28;937,43;0;0;-526,16;100
5.07.2025;18:00;42311,09;11298,94;5188,52;4194,51;1847,33;10090,54;6470,16;1142,24;55,53;904,21;163,38;597,43;937,62;0;0;-677,08;97,76
5.07.2025;19:00;44649,91;12423,23;6711,13;4191,36;2332,94;10122,52;6566,26;202,72;92,05;931,79;163,38;600,69;946,96;0;0;-734,92;99,8
5.07.2025;20:00;46147,41;12837,89;7565,38;4206,82;2569,95;10139,45;6699,83;4,95;94,12;967,84;161,17;597,18;939,05;0;0;-734,18;97,96
5.07.2025;21:00;45989,7;12359,96;7688,63;4217,78;2609,45;10090,8;6874,97;0,02;93,34;1007,45;158,96;601,55;941,26;0;0;-755,4;100,93
5.07.2025;22:00;44197,11;11772,35;7086,82;4202,91;2430,78;10082,31;6412,77;0,02;94,07;1042,63;161,17;601,51;936,46;0;0;-725,01;98,32
5.07.2025;23:00;42467,05;11774,74;6204,97;4189,3;2300,94;10110,85;5651,71;0,01;93,47;1065,05;161,17;588,31;921,27;0;0;-696,22;101,48
6.07.2025;00:00;39921,65;10927,53;5223,24;4205,28;2052,43;10140,48;5208,4;0,02;93,53;1089,99;163,38;467,17;938,49;0;0;-686,56;98,27
6.07.2025;01:00;37945,6;10554,91;4094,28;4176,41;2021,7;10148,64;4866,62;0,02;93,49;1111,68;158,96;449,63;936,68;0;0;-769,68;102,26
6.07.2025;02:00;36255,1;10076,69;3314,49;4179,58;1915,67;10128,16;4540,88;0,02;92,68;1127,67;163,38;450,36;935,78;0;0;-770,41;100,15
6.07.2025;03:00;35277,42;9425,62;3375,57;4187,23;1936,28;10052,89;4165,94;13,02;93,03;1137,34;165,59;450,11;930,05;0;0;-754,5;99,25
6.07.2025;04:00;34508,18;9203,95;2970,99;4190,86;1884,88;10050,39;4037,43;1,63;91,91;1156,91;165,59;462,36;925,75;0;0;-735,45;100,98
6.07.2025;05:00;33051,3;8459,08;2335,25;4201,26;1853,39;10050,36;3961,37;54,72;89,51;1162,56;163,38;447,15;941,28;0;0;-768,4;100,39
6.07.2025;06:00;31001,73;6573,24;2236,38;4112,02;1778,82;9454,19;3890,29;675,04;87,2;1174,07;167,8;445,04;937,19;0;0;-628,22;98,67
6.07.2025;07:00;28316,25;3699,92;2036,63;4051,25;1623,5;9193,23;3733,16;1925,65;78,45;1142,64;161,18;428,72;936,4;0;0;-790,95;96,47
6.07.2025;08:00;25797,85;2790,91;3403,74;3892,04;1453,68;6067,96;3406,42;2636,61;81,1;1101,65;156,76;430,24;938,51;0;0;-661,45;99,68
6.07.2025;09:00;24534,4;2564,82;3304,88;3895,24;1298,85;5257,28;3180,45;2937,8;81,93;1055,12;161,17;435,11;912,74;0;0;-650,78;99,79
6.07.2025;10:00;24271,5;2526,77;3018,21;3893,12;1180,04;4943;3172,9;3138,72;82,55;1014,22;163,38;432,2;902,11;0;0;-298,42;102,7
6.07.2025;11:00;24273,65;2546,28;3193,09;3836,47;1127,04;4796,83;3120,92;3211,68;82,69;974,49;158,96;432,49;899,89;0;0;-207,48;100,3
6.07.2025;12:00;24559,94;2656,69;3683,42;3780,72;959,62;4662,04;3223,43;3244,98;82,52;937,19;152,34;439,43;921,85;0;0;-282,96;98,67
6.07.2025;13:00;25911,93;2631,69;3645,82;3895,14;1114,46;5306,82;3454,63;3236,71;82,59;903,34;181,04;418,58;922,57;0;0;16,89;101,65
6.07.2025;14:00;27125,65;2692,41;3238,45;3895,94;1213,27;6487,9;3916,86;3133,88;81,96;887,07;202,62;428,45;900,53;0;0;-52,42;98,73
6.07.2025;15:00;28930,43;2879,04;3395,79;3884,6;1278,53;7718,75;4290,77;3006,17;81,98;879,28;216,37;415,77;910,24;0;0;-127,7;100,84
6.07.2025;16:00;31384,33;3269,5;4114,72;3953,43;1309,03;9100,33;4663,95;2769,31;77,33;887,41;231,82;430,42;934,58;0;0;-433,39;75,89
6.07.2025;17:00;35578,01;5660,31;5113,1;4267,52;1481,19;9867,27;4913,7;2306,44;86,5;907,99;234,03;434,71;935,97;0;0;-705,34;74,62
6.07.2025;18:00;39788,05;10159,38;5170,85;4406,72;1754,19;10064,12;5146,23;1179,03;93,77;928,13;225,2;446,41;938,08;0;0;-802,31;78,25
6.07.2025;19:00;42337,44;12032,64;6307,76;4516,89;2096,01;10103,57;5166,66;201,02;92,34;951,31;240,66;439;945,47;0;0;-852,99;97,1
6.07.2025;20:00;44067,51;12394,84;7447,63;4548,93;2345,73;10101,72;5228;3,17;93,1;987,86;245,07;439,92;935,17;0;0;-799,63;96
6.07.2025;21:00;42937,41;12251,77;7899,08;4671,09;2222,77;8770,51;5120,93;0,02;93,22;1015,65;242,86;439,39;954,88;0;0;-841,33;96,57
6.07.2025;22:00;43064,06;12034,44;7668,87;4718,41;2030,43;10122,57;4431,98;0,01;93,97;1042,8;245,28;440,67;954,15;0;0;-812,31;92,79
6.07.2025;23:00;41760,25;12132,93;6994,49;4615,83;1939,48;10125,2;3900,58;0,01;93,8;1064,45;251,7;427,87;937,64;0;0;-815,91;92,18
7.07.2025;00:00;39960,45;11658,93;5873,34;4542,72;1868,55;10117,19;3612,95;0,02;93,27;1088,38;275,99;433,62;945,5;0;0;-643,28;93,27
7.07.2025;01:00;37525,28;10637,88;4548,19;4538,75;1789,57;10099,8;3353,98;0,02;93,68;1107,71;302,57;441,53;945,99;0;0;-431,19;96,8
7.07.2025;02:00;36542,29;10550,29;3988,89;4568,94;1702,29;10128,82;3029,82;0,02;93,26;1120,97;302,48;452,35;960,59;0;0;-452,46;96,03
7.07.2025;03:00;35434,87;10240,12;3334,77;4592,82;1669,32;10144,38;2899,43;0,02;92,3;1138,76;302,48;446,47;944,55;0;0;-469,57;99,02
7.07.2025;04:00;34909,85;10044,32;2956,55;4600,47;1633,09;10158,43;2957,47;1,06;92,27;1145,25;300,28;440,62;944,02;0;0;-462,52;98,54
7.07.2025;05:00;33795,83;9536,79;2249,26;4649,11;1566,54;10147,97;3013,67;52,64;89,98;1154,89;300,28;443,02;937,49;0;0;-442,91;97,1
7.07.2025;06:00;32692,39;8236,85;1867,47;4669,18;1396,5;10146,65;3064,7;722,93;81,36;1159,95;302,49;443,2;935,43;0;0;-433,36;99,04
7.07.2025;07:00;32713,53;7594,73;1843,6;4704,66;1338,06;9904,29;2711,1;1996,8;77,27;1138,77;278,2;448,49;957,1;0;0;-376,77;97,23
7.07.2025;08:00;36275,69;9669,99;2583,46;4734,38;1666,51;10137,4;2222,04;2659,92;87,74;1096,96;240,65;451,3;954,94;0;0;-330,09;100,49
7.07.2025;09:00;37240,06;10021,44;3192,02;4706,45;1805,87;10172,67;1943,19;2941,33;91,8;1049,85;245,07;428,42;942,76;0;0;-402,15;101,34
7.07.2025;10:00;37295,04;10535,35;2869,58;4752,08;1623,98;10168,12;1767,29;3138,36;93,39;1013,39;242,86;417,71;943,23;0;0;-368,61;98,31
7.07.2025;11:00;37782,54;10595,1;3351,66;4753,49;1539,73;10102,62;1760,47;3266,16;90,26;973,26;242,86;422,68;943,66;0;0;-359,48;100,07
7.07.2025;12:00;36640,8;9365,13;3498,37;4755,94;1425,68;10094,5;1895,07;3318,12;85,26;930,53;242,86;412,11;927,55;0;0;-411,47;101,15
7.07.2025;13:00;38221,29;10196,48;4005,28;4636,92;1446,9;10076,99;2195,89;3289,38;92,96;906,36;240,65;429,55;944,12;0;0;-340,19;100
7.07.2025;14:00;40619,64;10845,64;5208,38;4789,33;1570,05;10067,08;2628,24;3214,31;90,39;889,65;242,86;439,85;947,19;0;0;-416,83;103,5
7.07.2025;15:00;41791,18;11536,65;5483,43;4759,36;1563,68;10095,05;2963,16;3066,27;93,16;884,17;245,07;435,18;933,51;0;0;-368,71;101,2
7.07.2025;16:00;44548,18;12650,85;6770,71;4863,79;1692,35;10124,81;3292,4;2846,77;93,24;889,22;253,91;438,1;948,67;0;0;-416,36;99,72
7.07.2025;17:00;46788,9;13336,02;8488,41;4768,01;1867,87;10099,55;3584,06;2318,93;95,33;923,13;282,61;435,58;950,01;0;0;-461,76;101,15
7.07.2025;18:00;48572,57;14508,46;10005,9;4658,72;2026,38;10117,13;3784,89;1159,11;93,95;939,51;304,7;428,92;953,67;0;0;-508,55;99,78
7.07.2025;19:00;49982,06;14668,12;11916,13;4695,01;2328,13;10109,69;3739,89;203,16;92,19;966,73;300,28;432,27;964,6;0;0;-534,51;100,37
7.07.2025;20:00;51242,79;14915,99;12864,04;4698,28;2545,22;10093,27;3710,68;3,36;93,33;1006,31;304,69;425,18;971,48;0;0;-491,94;102,9
7.07.2025;21:00;51140,42;14628,37;13337,25;4599,91;2562,27;10112,59;3448,21;0,02;93,69;1055,84;302,49;435,23;984,54;0;0;-522,93;102,94
7.07.2025;22:00;49342,33;14727,74;12341,08;4630,57;2294,24;10118,91;2712,26;0,02;93,72;1076,75;302,49;446,73;993,32;0;0;-499,15;103,65
7.07.2025;23:00;47235,01;14648,17;11004,13;4676,97;2040,34;10110,02;2261,35;0,01;93,05;1100,73;306,9;429,69;966,69;0;0;-507,62;104,58
8.07.2025;00:00;44426,39;14789,6;8611,9;4714,81;1765,15;10069,79;1929,21;0,02;92,51;1119,55;298,06;443,15;964,73;0;0;-458,29;86,2
8.07.2025;01:00;42346,72;14834,75;6879,83;4721,98;1665,39;9962,68;1655,13;0,02;91,69;1136,26;311,32;437,07;965,1;0;0;-415,28;100,78
8.07.2025;02:00;40891,28;14654,03;5895,12;4770,45;1553,27;9920,41;1485,43;0,02;91,83;1158,57;313,52;443,5;955,42;0;0;-451,07;100,78
8.07.2025;03:00;39366,16;14590,38;4586,84;4786,33;1551,06;9924,86;1336,3;0,02;91,89;1168,42;315,73;449,76;940,71;0;0;-476,35;100,21
8.07.2025;04:00;38538,49;14328,04;4126,06;4718,38;1481,25;9933,5;1314,8;1,47;91,62;1178,15;315,73;466,14;938,43;0;0;-455,93;100,85
8.07.2025;05:00;37372,03;13975,24;3340;4698,8;1434,59;9917,87;1318,48;55,71;76,99;1191,63;311,32;453,12;944,17;0;0;-445,67;99,78
8.07.2025;06:00;35914,29;12948,04;2248,82;4710,31;1422,17;9957,55;1301,23;702,68;74,31;1191,17;315,72;453,59;929,41;0;0;-443,07;102,36
8.07.2025;07:00;35558,4;11553,06;2279,07;4722,16;1297,19;9846,15;1307,9;1987,39;75,3;1162,05;284,83;461,31;919,13;0;0;-439,27;102,13
8.07.2025;08:00;38557,4;12308,58;3551,16;4720,51;1614,89;10013,17;1213,5;2636,56;79,38;1123,35;249,49;465,88;924,42;0;0;-439,27;95,78
8.07.2025;09:00;39278,96;12473,61;3933,7;4622,37;1625,57;10083,72;1136,04;2924,38;79,97;1090,89;240,65;464,87;907,09;0;0;-404,97;101,07
8.07.2025;10:00;38903,11;12303,9;3675,14;4644,57;1517,09;10096,63;1156,1;3141,01;80,31;1023,21;238,44;469,61;915,98;0;0;-447,89;89,01
8.07.2025;11:00;38499,24;12241,38;3768,05;4691,98;1436,99;9535,82;1269,49;3227,41;80,58;985,12;238,44;464,93;918,8;0;0;-460,48;100,73
8.07.2025;12:00;37846,72;10936,33;3645,06;4691,64;1330,02;10148,12;1514,32;3280,88;71,15;949,25;242,86;453,43;915,61;0;0;-429,45;97,5
8.07.2025;13:00;38821,06;12003,4;3751,57;4726,71;1290,33;9566,63;1892,26;3274,63;79,77;915,97;242,86;454,27;914,56;0;0;-392,91;101,01
8.07.2025;14:00;41397,63;13032,43;4743,97;4484,11;1398,21;10128,83;2194,33;3140,98;81,97;902,94;238,44;467,17;913,81;0;0;-420,14;90,58
8.07.2025;15:00;42669,23;13344,91;5700,02;4428,9;1367,44;10104,52;2437,56;3050,93;83,24;889,01;242,86;455,51;909,51;0;0;-441,8;96,62
8.07.2025;16:00;45053,87;13687,37;7677,78;4436;1521,61;10100,41;2634,27;2788,98;80,18;885,1;249,49;460,56;898,87;0;0;-466,38;99,63
8.07.2025;17:00;47498,68;14234;9783,89;4414,69;1757,7;10070,29;2832,84;2210,72;78,16;890,71;280,41;447,25;909,78;0;0;-513,87;102,11
8.07.2025;18:00;49001,66;14573,87;11839,69;4510,94;1907,34;10085,41;2729,86;1091,53;78,73;915,46;311,32;454,21;912,48;0;0;-512,99;103,81
8.07.2025;19:00;50505,62;15067,74;13395,22;4532,61;2276,69;10089,84;2659,9;188,76;79,6;952,49;311,32;447,6;921,43;0;0;-517,19;99,61
8.07.2025;20:00;51874,29;15282,82;14505,6;4586,36;2500,12;10085,74;2565,28;3,14;78,78;978,61;311,31;438,6;918,28;0;0;-483,17;102,82
8.07.2025;21:00;51641,98;15280,73;14570,04;4632,64;2478,85;10092,83;2219,94;0,02;79,6;1010,26;315,73;452,1;933,42;0;0;-527,56;103,38
8.07.2025;22:00;49753,55;15607,84;12942,51;4578,68;2224,44;10082,33;1857,88;0,02;81,66;1044,26;313,53;449,17;933,72;0;0;-469,02;106,53
8.07.2025;23:00;47635,49;15795,88;11185,43;4556,16;1964,04;10090,91;1637,56;0,01;90,78;1066,1;317,93;437,2;881,43;0;0;-495,4;107,46
9.07.2025;00:00;45082,51;15972,05;8529,14;4733,87;1725,4;10075,52;1614,18;0,02;81,17;1082,11;317,94;436,5;894,63;0;0;-489,33;109,31
9.07.2025;01:00;42910,5;15904,88;6555,04;4649,7;1690,21;10063,67;1560,47;0,02;95,97;1103,41;317,94;442,89;894,68;0;0;-476,88;108,5
9.07.2025;02:00;41164,41;15921,87;4715,47;4679,89;1701,78;10073,74;1594,52;0,02;94,75;1112,9;317,94;431,9;896,23;0;0;-472,76;96,16
9.07.2025;03:00;39946,99;15804,06;3757,44;4730,13;1499,07;10103,48;1583,24;0,02;100,04;1129,48;317,95;435,47;896,45;0;0;-490,26;80,42
9.07.2025;04:00;39128,66;15121,46;3468,37;4829;1424,05;10120,03;1627,52;1,29;93,13;1144,83;315,74;445,74;905,72;0;0;-451,7;83,48
9.07.2025;05:00;37804,25;14516,58;2781,93;4805,21;1372,83;10116,34;1638,26;49,18;89,42;1157,78;320,15;437,25;902,47;0;0;-468,91;85,76
9.07.2025;06:00;36287,99;12701,74;2408,58;4806,18;1354,74;10104,14;1702,02;680,03;86,6;1163,86;317,95;424,62;894,3;0;0;-440,74;83,97
9.07.2025;07:00;35847,84;11248,64;2385,18;4761,8;1325,31;10068,13;1648,14;1931,37;86,26;1140,83;284,82;436,59;887,18;0;0;-442,17;85,76
9.07.2025;08:00;39137,02;12770,15;3372,25;4797,72;1463,83;10067,11;1546,63;2648,04;93,34;1097,8;249,49;498,91;886,14;0;0;-438,28;83,89
9.07.2025;09:00;38974,59;12116,49;3757,06;4753,06;1519,12;10050,73;1377,6;2898,25;94,44;1043,69;247,28;578,44;869,13;0;0;-412,05;81,35
9.07.2025;10:00;39245,52;12032,67;3939,72;4702,39;1462,05;10082,92;1482,84;3117,38;93,89;999,65;231,83;484,48;868,34;0;0;-325,19;72,55
9.07.2025;11:00;39683,51;11354,56;4354,95;4713,19;1389,77;10080,36;1878,05;3276,24;93,43;964,04;245,07;434,61;864,19;0;0;-37,35;72,4
9.07.2025;12:00;38471,99;10203,06;4192,16;4589,85;1276,39;10084,9;2493,75;3267,28;92,74;931,19;240,65;424,01;847,77;0;0;-246,78;75,02
9.07.2025;13:00;40160,16;11374,89;4268,31;4533,88;1351,1;10092,95;2858,2;3225,34;93,9;900,94;245,07;437,33;848,09;0;0;-144,03;74,19
9.07.2025;14:00;42064,73;12035,7;4867,03;4488,05;1405,32;10034,02;3300,06;3190,75;93,93;884,4;242,86;420,15;837,62;0;0;184,08;80,76
9.07.2025;15:00;43275,19;12624,13;5375,48;4301,67;1434,84;10080,95;3669,82;3057,95;94,14;881,25;240,65;435,26;838,15;0;0;161,18;79,72
9.07.2025;16:00;45643,92;14163,31;6033,62;4214,85;1526,25;10079,51;4105,44;2727,4;91,82;880,4;258,33;445,2;850,39;0;0;185,33;82,07
9.07.2025;17:00;47974,84;14809,35;8512,99;4101,28;1728,25;10082,62;4311,86;2179,56;92,7;896,42;289,25;441,65;876,37;0;0;-429,86;82,4
9.07.2025;18:00;49819,82;15600,64;10487,46;4127,52;1950,98;10098,02;4184,22;1064,5;92,43;914,61;317,95;435,65;906,43;0;0;-460,88;100,29
9.07.2025;19:00;51393,86;15808,07;12900,35;4144,44;2205,03;9979,74;3830,29;177,15;91,33;943,66;317,95;544,74;837,59;0;0;-492,61;106,13
9.07.2025;20:00;52706,08;15881,52;14341,47;4131,75;2411,52;9959,31;3526,2;3,67;93,52;983,11;320,15;592,43;824,32;0;0;-471,06;108,17
9.07.2025;21:00;52648,03;16102,66;14174,89;4216,45;2351,39;9976,26;3318,26;0,02;93,98;1016,6;317,95;594,67;873,93;0;0;-492,08;103,05
9.07.2025;22:00;51006,66;16282,57;12598,31;4397,69;2139,55;9964,06;3017,69;0,02;94,36;1042,96;313,53;596,13;899,11;0;0;-442,36;103,04
9.07.2025;23:00;48994,78;16214,07;10615,56;4636,64;1994,96;9970,28;2970,97;0,01;93,6;1065,55;315,74;582,25;868,95;0;0;-440,6;106,8
10.07.2025;00:00;46379,75;16119,95;7928,92;4730,54;1752,66;10001,58;3210,35;0,33;92,89;1085,83;322,36;578,6;900,22;0;0;-455,15;110,67
